pmid,title,best_url,best_url_score,best_url_title_match,best_url_matched_keywords,best_url_is_live,best_url_status,urls_count
27189481,"""Gene evolution and gene expression after whole genome duplication in fish: the PhyloFish database.""",http://phylofish.sigenae.org/index.html,55.0,True,"phylofish, fish",True,200.0,2
26840451,"""DianaHealth.com, an On-Line Database Containing Appraisals of the Clinical Value and Appropriateness of Healthcare Interventions: Database Development and Retrospective Analysis.""",http://www.aqaalliance.org/files/AppropriatenessCriteriaPrinciples.pdf,55.0,True,appropriateness,True,200.0,27
31253615,"""Nutrient composition databases in the age of big data: foodDB, a comprehensive, real-time database infrastructure.""",http://www.fao.org/infoods/infoods/tables-and-databases/en/,63.0,True,"database, databases",True,200.0,46
24103452,"""Phenol-Explorer 3.0: a major update of the Phenol-Explorer database to incorporate data on the effects of food processing on polyphenol content.""",http://www.phenol-explorer.eu/methods_used,60.0,True,"phenol, explorer",True,200.0,5
25061375,"""Avibase - a database system for managing and organizing taxonomic concepts.""",http://avibase.bsc-eoc.org/species.jsp?avibaseid=A26C9D6B5C859E5E&sec=taxontable,55.0,True,avibase,True,200.0,13
23777206,"""HASP server: a database and structural visualization platform for comparative models of influenza A hemagglutinin proteins.""",http://exon.niaid.nih.gov/HASP.html,55.0,True,hasp,True,200.0,4
32083956,"""CART-WHEEL.org: An Ethically Approved Online Database for Patient-Entered Data to Facilitate Rare Cancer Research.""",https://www.cancer.gov/research/key-initiatives/moonshot-cancer-initiative/implementation/patient-engagement,55.0,True,"patient, cancer",True,200.0,7
31399811,NaPLeS: a natural products likeness scorer-web application and database.,http://naples.naturalproducts.net,60.0,True,naples,True,200.0,27
27056367,OpenTrials: towards a collaborative open database of all available information on all clinical trials.,http://www.OpenTrials.net,50.0,True,opentrials,True,200.0,9
32393758,"""Pofatu, a curated and open-access database for geochemical sourcing of archaeological materials.""",https://pofatu.clld.org/,55.0,True,pofatu,True,200.0,13
33439861,DALIA- a comprehensive resource of Disease Alleles in Arab population.,https://www.worlddata.info/alliances/arab-league.php,61.0,True,arab,True,200.0,7
27853519,CELL5M: A geospatial database of agricultural indicators for Africa South of the Sahara.,http://africasoils.net,50.0,True,africa,True,200.0,15
28663344,Gene2Function: An Integrated Online Resource for Gene Function Discovery.,http://www.gene2function.org,63.0,True,"gene2function, gene, function",True,200.0,3
34658334,The OpenNeuro resource for sharing of neuroscience data.,https://openneuro.org,65.0,True,openneuro,True,200.0,6
26981382,LmSmdB: an integrated database for metabolic and gene regulatory network in Leishmania major and Schistosoma mansoni.,http://www.nccs.res.in/LmSmdb/,58.0,True,lmsmdb,True,200.0,1
24338354,PlasmoView: a web-based resource to visualise global Plasmodium falciparum genomic variation.,http://pathogenseq.lshtm.ac.uk/plasmoview,63.0,True,plasmoview,True,200.0,8
34262351,The Repository for Caribbean Cancer Publications (ReCCaP): Database Development and Publication Trends 2004-2019.,https://www.worldbank.org/en/country/caribbean/overview#2,73.0,True,caribbean,True,200.0,14
29506476,AmpuBase: a transcriptome database for eight species of apple snails (Gastropoda: Ampullariidae).,http://www.comp.hkbu.edu.hk/~db/AmpuBase/,63.0,True,ampubase,True,200.0,3
34068790,Proteomic Identification of <i>Bombyx mori</i> Organelles Using the Engineered Ascorbate Peroxidase APEX and Development of Silkworm Organelle Proteome Database (SilkOrganPDB).,http://proteomecentral.proteomexchange.org,63.0,True,proteome,True,200.0,18
33429995,The Kinase Chemogenomic Set (KCGS): An Open Science Resource for Kinase Vulnerability Identification.,http://openbabel.org/,55.0,True,open,True,200.0,11
31032838,CANCROX: a cross-species cancer therapy database.,http://cancrox.gmb.bio.br/,58.0,True,cancrox,True,200.0,4
30670918,HEATSTER: A Database and Web Server for Identification and Classification of Heat Stress Transcription Factors in Plants.,http://applbio.biologie.uni-frankfurt.de/hsf/heatster/,58.0,True,"heatster, heat",True,200.0,9
27219127,"""MIMIC-III, a freely accessible critical care database.""",http://mimic.physionet.org,55.0,True,mimic,True,200.0,2
31611808,Myo-REG: A Portal for Signaling Interactions in Muscle Regeneration.,https://myoreg.uniroma2.it/,60.0,True,"myo, reg",True,200.0,9
29209195,The Patient Repository for EEG Data + Computational Tools (PRED+CT).,http://archive.ics.uci.edu/ml/datasets/EEG+Database,63.0,True,eeg,True,200.0,34
32354365,"""The PRECISE (PREgnancy Care Integrating translational Science, Everywhere) database: open-access data collection in maternal and newborn health.""",https://www.ichom.org/portfolio/pregnancy-and-childbirth/,63.0,True,pregnancy,True,200.0,40
26038690,UnoViS: the MedIT public unobtrusive vital signs database.,http://www.medit.hia.rwth-aachen.de/UnoViS,60.0,True,"unovis, medit",True,200.0,1
31831740,"""MIMIC-CXR, a de-identified publicly available database of chest radiographs with free-text reports.""",https://mimic-cxr.mit.edu,55.0,True,"mimic, cxr",True,200.0,6
31680133,SCNBase: a genomics portal for the soybean cyst nematode (Heterodera glycines).,https://scnbase.org/,55.0,True,scnbase,True,200.0,1
31117939,EcRBPome: a comprehensive database of all known E. coli RNA-binding proteins.,http://caps.ncbs.res.in/ecrbpome,50.0,True,ecrbpome,True,200.0,1
34143875,"""U-Limb: A multi-modal, multi-center database on arm motion control in healthy and post-stroke conditions.""",https://motion-database.humanoids.kit.edu/,63.0,True,database,True,200.0,5
30561430,Construction of the REACHES climate database based on historical documents of China.,http://reaches.rcec.sinica.edu.tw,55.0,True,reaches,True,200.0,4
25914639,NeuroVault.org: a web-based repository for collecting and sharing unthresholded statistical maps of the human brain.,http://neurovault.org/collections/439/,65.0,True,neurovault,True,200.0,10
26506615,TransNewGuinea.org: An Online Database of New Guinea Languages.,http://TransNewGuinea.org/api/v1/?format=json,65.0,True,"transnewguinea, guinea",True,200.0,12
32715037,The PANGAEA mineralogical database.,https://atd.eac.esa.int/sites/PANGAEAMinDB,58.0,True,pangaea,True,200.0,20
31260040,"""PTSD Biomarker Database: deep dive metadatabase for PTSD biomarkers, visualizations and analysis tools.""",https://ptsd.scai.fraunhofer.de/frequencies,50.0,True,ptsd,True,200.0,15
32855428,"""HIT-COVID, a global database tracking public health interventions to COVID-19.""",https://data.humdata.org/dataset/acaps-covid19-government-measures-dataset,66.0,True,covid,True,200.0,9
33343418,Computational Psychiatry Research Map (CPSYMAP): A New Database for Visualizing Research Papers.,https://ncnp-cpsy-rmap.web.app/,60.0,True,map,True,200.0,4
34588443,JCGA: the Japanese version of the Cancer Genome Atlas and its contribution to the interpretation of gene alterations detected in clinical cancer genome sequencing.,https://www.cancer.gov/about-nci/organization/ccg/research/structural-genomics/tcga/studied-cancers,63.0,True,cancer,True,200.0,7
33205130,"""The Veterans Affairs Precision Oncology Data Repository, a Clinical, Genomic, and Imaging Research Database.""",https://wiki.cancerimagingarchive.net/display/Public/APOLLO-1-VA,68.0,True,imaging,True,200.0,16
30358842,VianniaTopes: a database of predicted immunogenic peptides for Leishmania (Viannia) species.,http://bioinfo.indicasat.org.pa/vianniatopes/index.html,63.0,True,"vianniatopes, viannia",True,200.0,2
34469576,Drosophila Evolution over Space and Time (DEST): A New Population Genomics Resource.,https://dest.bio,68.0,True,dest,True,200.0,11
29896176,The Human Virome Protein Cluster Database (HVPC): A Human Viral Metagenomic Database for Diversity and Function Annotation.,http://metagenomics.anl.gov/,63.0,True,metagenomic,True,200.0,13
26375206,"""The Cambridge Centre for Ageing and Neuroscience (Cam-CAN) data repository: Structural and functional MRI, MEG, and cognitive data from a cross-sectional adult lifespan sample.""",http://www.mrc-cbu.cam.ac.uk/datasets/camcan/,63.0,True,"cam, can",True,200.0,1
